fuelType,rating,renterTripsTaken,reviewCount,location.city,location.country,location.latitude,location.longitude,location.state,owner.id,rate.daily,vehicle.make,vehicle.model,vehicle.type,vehicle.year,airportcity
ELECTRIC,5.0,7.0,3.0,Mableton,US,33.806156,-84.52637,GA,217743.0,265.0,Tesla,Model 3,car,2020.0,Atlanta
ELECTRIC,5.0,36.0,34.0,Dunwoody,US,33.922219,-84.30420500000001,GA,8691695.0,200.0,Tesla,Model 3,car,2020.0,Atlanta
ELECTRIC,4.79,99.0,78.0,Atlanta,US,33.667415000000005,-84.419198,GA,6482788.0,120.0,Tesla,Model S,car,2013.0,Atlanta
HYBRID,4.83,23.0,18.0,East Point,US,33.658852,-84.477021,GA,4782598.0,39.0,Toyota,Prius,car,2010.0,Atlanta
GASOLINE,4.94,39.0,36.0,Atlanta,US,33.667718,-84.41964399999999,GA,10413163.0,85.0,Mercedes-Benz,E-Class,car,2016.0,Atlanta
GASOLINE,4.79,45.0,38.0,Atlanta,US,33.582376000000004,-84.470943,GA,1426383.0,57.0,BMW,X5,suv,2009.0,Atlanta
GASOLINE,5.0,10.0,9.0,Atlanta,US,33.696169,-84.520114,GA,1891792.0,57.0,Jeep,Compass,suv,2018.0,Atlanta
GASOLINE,5.0,4.0,4.0,Douglasville,US,33.768065,-84.74566999999999,GA,5133548.0,226.0,Polaris,Slingshot,car,2017.0,Atlanta
GASOLINE,4.86,27.0,22.0,Decatur,US,33.721839,-84.16964200000001,GA,7363993.0,44.0,Chevrolet,Cruze,car,2017.0,Atlanta
GASOLINE,4.97,41.0,35.0,Atlanta,US,33.668353,-84.418542,GA,10413163.0,112.0,Jeep,Wrangler Unlimited,suv,2019.0,Atlanta
GASOLINE,4.67,3.0,3.0,Sandy Springs,US,33.917415000000005,-84.359627,GA,15346119.0,148.0,Chevrolet,Camaro,car,2015.0,Atlanta
GASOLINE,5.0,21.0,19.0,Atlanta,US,33.786892,-84.381403,GA,5801653.0,153.0,Mercedes-Benz,E-Class,car,2014.0,Atlanta
GASOLINE,4.8,5.0,5.0,Sugar Hill,US,34.122754,-84.03311,GA,6939498.0,74.0,Chrysler,300,car,2018.0,Atlanta
GASOLINE,4.69,14.0,13.0,Sandy Springs,US,33.934135,-84.364693,GA,1251177.0,269.0,Maserati,Levante,suv,2020.0,Atlanta
GASOLINE,4.86,91.0,69.0,Atlanta,US,33.813481,-84.365042,GA,7725344.0,129.0,Mercedes-Benz,E-Class,car,2012.0,Atlanta
GASOLINE,4.95,21.0,19.0,Atlanta,US,33.740154,-84.358581,GA,10167863.0,84.0,Jeep,Wrangler,suv,2017.0,Atlanta
GASOLINE,5.0,9.0,8.0,Marietta,US,33.885875,-84.56284000000001,GA,14953193.0,58.0,Hyundai,Genesis,car,2014.0,Atlanta
GASOLINE,,0.0,0.0,Atlanta,US,33.850502,-84.367464,GA,1057995.0,150.0,BMW,X5,suv,2015.0,Atlanta
GASOLINE,4.9,159.0,146.0,Atlanta,US,33.58197,-84.471549,GA,1426383.0,33.0,Nissan,Sentra,car,2017.0,Atlanta
GASOLINE,4.86,82.0,70.0,Decatur,US,33.709443,-84.26660600000001,GA,1661563.0,50.0,Toyota,Camry,car,2017.0,Atlanta
GASOLINE,4.67,84.0,70.0,Atlanta,US,33.582189,-84.47114300000001,GA,1426383.0,47.0,BMW,3 Series,car,2011.0,Atlanta
GASOLINE,4.89,10.0,9.0,Marietta,US,33.935586,-84.47063100000001,GA,15185267.0,50.0,Toyota,RAV4,suv,2017.0,Atlanta
GASOLINE,,0.0,0.0,Stockbridge,US,33.54394,-84.231526,GA,10439598.0,150.0,Chevrolet,Tahoe,suv,2015.0,Atlanta
GASOLINE,5.0,71.0,63.0,Suwanee,US,34.050036999999996,-84.089022,GA,312450.0,99.0,Mazda,MX-5 Miata,car,2016.0,Atlanta
GASOLINE,5.0,2.0,2.0,Conyers,US,33.661941,-84.088375,GA,15693009.0,71.0,Dodge,Grand Caravan,minivan,2016.0,Atlanta
GASOLINE,4.86,75.0,66.0,Decatur,US,33.708738000000004,-84.267147,GA,1661563.0,56.0,Toyota,Camry,car,2018.0,Atlanta
GASOLINE,,0.0,0.0,Powder Springs,US,33.901501,-84.674359,GA,8952295.0,140.0,BMW,X4,suv,2020.0,Atlanta
GASOLINE,5.0,3.0,3.0,Lithonia,US,33.722747,-84.16836500000001,GA,7363993.0,45.0,Chevrolet,Cruze,car,2017.0,Atlanta
HYBRID,4.81,106.0,88.0,Decatur,US,33.709128,-84.26690699999999,GA,1661563.0,64.0,Lexus,HS 250h,car,2010.0,Atlanta
GASOLINE,4.72,67.0,64.0,Atlanta,US,33.773652,-84.420303,GA,7221030.0,70.0,Audi,A4,car,2012.0,Atlanta
GASOLINE,4.92,159.0,139.0,Forest Park,US,33.606815999999995,-84.36688000000001,GA,1727097.0,52.0,Kia,Optima,car,2013.0,Atlanta
GASOLINE,5.0,12.0,9.0,Decatur,US,33.709185999999995,-84.265834,GA,1661563.0,60.0,Toyota,Sienna,minivan,2012.0,Atlanta
,,0.0,0.0,Stone Mountain,US,33.76981,-84.19351,GA,5162679.0,67.0,Toyota,Camry,car,2020.0,Atlanta
GASOLINE,5.0,3.0,3.0,Atlanta,US,33.605798,-84.501351,GA,15622497.0,48.0,Jeep,Patriot,suv,2015.0,Atlanta
GASOLINE,5.0,11.0,6.0,Decatur,US,33.793057,-84.290081,GA,14910142.0,132.0,Mercedes-Benz,CLA-Class,car,2018.0,Atlanta
GASOLINE,4.9,66.0,49.0,Decatur,US,33.707521,-84.267661,GA,1661563.0,54.0,Toyota,Camry,car,2018.0,Atlanta
GASOLINE,4.88,59.0,52.0,Norcross,US,33.932806,-84.139116,GA,3698495.0,63.0,Ford,Escape,suv,2017.0,Atlanta
GASOLINE,4.83,44.0,36.0,Decatur,US,33.708748,-84.267983,GA,1661563.0,54.0,Toyota,Camry,car,2017.0,Atlanta
GASOLINE,5.0,10.0,10.0,Sandy Springs,US,33.984904,-84.34269499999999,GA,14634339.0,176.0,Chevrolet,Suburban,suv,2019.0,Atlanta
GASOLINE,4.97,41.0,37.0,McDonough,US,33.466806,-84.21699699999999,GA,10244672.0,90.0,Lexus,IS 250,car,2015.0,Atlanta
GASOLINE,4.87,66.0,54.0,Norcross,US,33.932088,-84.14028,GA,3698495.0,62.0,Ford,Focus,car,2018.0,Atlanta
ELECTRIC,5.0,4.0,2.0,McDonough,US,33.504183000000005,-84.16901899999999,GA,7934891.0,800.0,Tesla,Model X,suv,2019.0,Atlanta
,5.0,10.0,8.0,Atlanta,US,33.753282,-84.466572,GA,1886829.0,299.0,Land Rover,Range Rover,suv,2020.0,Atlanta
,4.8,5.0,5.0,Duluth,US,34.033443,-84.181063,GA,886557.0,216.0,Audi,A8,car,2015.0,Atlanta
GASOLINE,4.91,36.0,34.0,Atlanta,US,33.811329,-84.375881,GA,3659271.0,99.0,BMW,4 Series Gran Coupe,car,2016.0,Atlanta
GASOLINE,4.86,73.0,64.0,Covington,US,33.594282,-83.968334,GA,1238898.0,50.0,Nissan,Altima,car,2015.0,Atlanta
GASOLINE,5.0,27.0,23.0,Marietta ,US,33.91835,-84.55394799999999,GA,735348.0,125.0,Ford,F-150,truck,2019.0,Atlanta
GASOLINE,4.73,56.0,51.0,Decatur,US,33.708559,-84.26706899999999,GA,1661563.0,45.0,Toyota,Yaris iA,car,2017.0,Atlanta
GASOLINE,4.7,100.0,81.0,Atlanta,US,33.772969,-84.419985,GA,7221030.0,50.0,Buick,LaCrosse,car,2016.0,Atlanta
GASOLINE,5.0,18.0,14.0,Snellville,US,33.855996000000005,-84.032137,GA,308839.0,53.0,Acura,TSX,car,2011.0,Atlanta
GASOLINE,4.85,34.0,33.0,McDonough,US,33.467875,-84.216673,GA,10244672.0,90.0,Lexus,IS 250,car,2015.0,Atlanta
GASOLINE,4.73,52.0,37.0,Atlanta,US,33.772143,-84.418645,GA,7221030.0,58.0,Volkswagen,Tiguan,suv,2011.0,Atlanta
HYBRID,4.88,52.0,40.0,Decatur,US,33.707789,-84.26746999999999,GA,1661563.0,43.0,Toyota,Camry,car,2008.0,Atlanta
GASOLINE,,0.0,0.0,Stonecrest,US,33.696395,-84.171172,GA,15739167.0,103.0,Lexus,IS 250,car,2014.0,Atlanta
GASOLINE,4.88,19.0,17.0,Snellville ,US,33.85478,-84.031592,GA,308839.0,52.0,Acura,TSX,car,2011.0,Atlanta
HYBRID,4.86,66.0,56.0,Austin,US,30.286223,-97.706597,TX,4353395.0,37.0,Toyota,Prius v,car,2012.0,Austin
GASOLINE,4.98,60.0,47.0,Austin,US,30.284071,-97.706141,TX,988215.0,38.0,Volkswagen,Jetta,car,2017.0,Austin
GASOLINE,4.97,39.0,35.0,Austin,US,30.307308000000003,-97.709255,TX,10089647.0,35.0,Kia,Soul,car,2018.0,Austin
GASOLINE,4.81,51.0,43.0,Austin,US,30.306371999999996,-97.70851,TX,8421016.0,37.0,Hyundai,Elantra,car,2015.0,Austin
HYBRID,4.99,107.0,90.0,Austin,US,30.306572999999997,-97.70908299999999,TX,4353395.0,35.0,Toyota,Prius,car,2010.0,Austin
HYBRID,4.91,89.0,75.0,Austin,US,30.305640999999998,-97.708108,TX,4353395.0,35.0,Toyota,Prius,car,2010.0,Austin
HYBRID,4.86,109.0,91.0,Austin,US,30.306240000000003,-97.707401,TX,4353395.0,35.0,Lexus,HS 250h,car,2011.0,Austin
GASOLINE,,3.0,0.0,Austin,US,30.284817999999998,-97.705753,TX,14404790.0,35.0,FIAT,500,car,2012.0,Austin
GASOLINE,5.0,4.0,3.0,Austin,US,30.184719,-97.802598,TX,7095382.0,24.0,Kia,Rio,car,2009.0,Austin
HYBRID,4.9,61.0,49.0,Austin,US,30.305719,-97.708528,TX,4353395.0,31.0,Toyota,Prius,car,2010.0,Austin
GASOLINE,4.63,54.0,48.0,Del Valle,US,30.217927000000003,-97.66203,TX,11279587.0,32.0,Honda,Accord,car,2011.0,Austin
HYBRID,4.95,120.0,100.0,Austin,US,30.285239,-97.706193,TX,4353395.0,41.0,Lexus,CT 200h,car,2012.0,Austin
GASOLINE,4.95,20.0,20.0,Del Valle,US,30.219193,-97.662154,TX,11279587.0,58.0,BMW,5 Series,car,2016.0,Austin
GASOLINE,5.0,14.0,11.0,Austin,US,30.306388000000002,-97.709561,TX,914019.0,42.0,BMW,3 Series,car,2011.0,Austin
GASOLINE,4.92,59.0,49.0,Austin,US,30.307395,-97.707145,TX,914019.0,43.0,Mercedes-Benz,C-Class,car,2009.0,Austin
GASOLINE,4.92,30.0,24.0,Austin,US,30.286172999999998,-97.706689,TX,5343023.0,34.0,FIAT,500,car,2013.0,Austin
GASOLINE,4.8,25.0,20.0,Austin,US,30.307723,-97.708747,TX,8421016.0,49.0,BMW,3 Series,car,2016.0,Austin
GASOLINE,4.98,58.0,50.0,Austin,US,30.217598,-97.686914,TX,8793776.0,59.0,Mercedes-Benz,CLA-Class,car,2015.0,Austin
HYBRID,,0.0,0.0,Austin,US,30.285424,-97.705955,TX,4353395.0,38.0,Lexus,CT 200h,car,2012.0,Austin
GASOLINE,5.0,30.0,25.0,Austin,US,30.306434999999997,-97.706873,TX,914019.0,43.0,BMW,X1,suv,2013.0,Austin
GASOLINE,5.0,44.0,39.0,Austin,US,30.306628999999997,-97.70957800000001,TX,914019.0,43.0,BMW,3 Series,car,2009.0,Austin
GASOLINE,4.95,22.0,22.0,Austin,US,30.248615,-97.733612,TX,14602921.0,58.0,Mercedes-Benz,CLA-Class,car,2017.0,Austin
GASOLINE,5.0,3.0,3.0,Austin,US,30.285107,-97.705221,TX,10089647.0,37.0,Hyundai,Elantra GT,car,2017.0,Austin
GASOLINE,4.92,29.0,26.0,Austin,US,30.285072999999997,-97.70566099999999,TX,8421016.0,35.0,Hyundai,Sonata,car,2019.0,Austin
HYBRID,3.86,10.0,7.0,Del Valle,US,30.218076,-97.66206899999999,TX,11279587.0,31.0,Toyota,Prius c,car,2012.0,Austin
GASOLINE,4.95,49.0,39.0,Manor,US,30.36918,-97.620406,TX,9046223.0,99.0,Alfa-romeo,Giulia,car,2019.0,Austin
GASOLINE,5.0,27.0,23.0,Austin,US,30.300782,-97.712261,TX,9463179.0,89.0,GMC,Sierra 1500,truck,2016.0,Austin
GASOLINE,5.0,5.0,4.0,Manor,US,30.342937,-97.526437,TX,13858730.0,60.0,Chevrolet,Camaro,car,2018.0,Austin
ELECTRIC,5.0,21.0,18.0,Cedar Park,US,30.471684999999997,-97.825615,TX,1351290.0,175.0,Tesla,Model X,suv,2017.0,Austin
GASOLINE,5.0,23.0,20.0,Austin,US,30.307485999999997,-97.70936,TX,914019.0,32.0,Toyota,Yaris,car,2008.0,Austin
GASOLINE,5.0,10.0,10.0,Austin,US,30.175005,-97.785674,TX,7376797.0,107.0,BMW,5 Series,car,2018.0,Austin
GASOLINE,5.0,26.0,21.0,Austin,US,30.189194,-97.888778,TX,10147412.0,105.0,Porsche,Boxster,car,2014.0,Austin
GASOLINE,4.87,58.0,46.0,Manor,US,30.369252000000003,-97.620195,TX,9046223.0,80.0,Mercedes-Benz,CLA-Class,car,2018.0,Austin
GASOLINE,4.91,108.0,96.0,Austin,US,30.27461,-97.75194499999999,TX,8755908.0,69.0,Mercedes-benz,GLC-Class,suv,2019.0,Austin
GASOLINE,4.89,25.0,18.0,Austin,US,30.286541999999997,-97.70630600000001,TX,988215.0,39.0,Chevrolet,Trax,suv,2018.0,Austin
GASOLINE,5.0,22.0,17.0,Austin,US,30.440669,-97.700369,TX,4471592.0,91.0,Chevrolet,Corvette,car,2007.0,Austin
GASOLINE,5.0,22.0,20.0,Austin,US,30.174308,-97.852839,TX,7649574.0,55.0,BMW,4 Series,car,2018.0,Austin
GASOLINE,5.0,2.0,2.0,Austin,US,30.239613000000002,-97.720512,TX,2130021.0,70.0,Mercedes-Benz,C-Class,car,2016.0,Austin
GASOLINE,5.0,7.0,6.0,Round Rock,US,30.554584000000002,-97.762388,TX,5880880.0,56.0,Land Rover,Range Rover Evoque,suv,2015.0,Austin
GASOLINE,4.85,42.0,39.0,Austin,US,30.228099,-97.721796,TX,6510847.0,31.0,Nissan,Sentra,car,2017.0,Austin
GASOLINE,5.0,11.0,7.0,Austin,US,30.273903000000004,-97.723299,TX,5793069.0,126.0,Ford,Mustang,car,2016.0,Austin
GASOLINE,4.93,64.0,56.0,Manor,US,30.369321000000003,-97.620106,TX,9046223.0,80.0,Mercedes-Benz,CLA-Class,car,2017.0,Austin
ELECTRIC,4.96,29.0,28.0,Leander,US,30.56407,-97.81567,TX,10817313.0,121.0,Tesla,Model 3,car,2020.0,Austin
ELECTRIC,5.0,1.0,1.0,Round Rock,US,30.509571,-97.651045,TX,11986021.0,70.0,Tesla,Model 3,car,2020.0,Austin
GASOLINE,5.0,21.0,18.0,Austin,US,30.316022999999998,-97.712861,TX,9113625.0,35.0,Ford,Mustang,car,2014.0,Austin
GASOLINE,5.0,1.0,1.0,Austin,US,30.286346999999996,-97.72037399999999,TX,15054209.0,135.0,Mercedes-Benz,SL-Class,car,2017.0,Austin
GASOLINE,5.0,15.0,14.0,Austin,US,30.420478999999997,-97.73944499999999,TX,7107554.0,75.0,Audi,S5,car,2015.0,Austin
ELECTRIC,4.83,14.0,12.0,Lakeway,US,30.368803000000003,-97.99941700000001,TX,3037579.0,199.0,Tesla,Model S,car,2018.0,Austin
HYBRID,4.79,52.0,43.0,Austin,US,30.172393,-97.695236,TX,2693957.0,31.0,Toyota,Prius,car,2008.0,Austin
GASOLINE,,0.0,0.0,Austin,US,30.419931,-97.738037,TX,7107554.0,175.0,BMW,M4,car,2016.0,Austin
GASOLINE,5.0,1.0,1.0,Austin,US,30.170284999999996,-97.854177,TX,1849874.0,59.0,Volkswagen,Atlas Cross Sport,suv,2020.0,Austin
GASOLINE,4.95,104.0,88.0,Austin,US,30.249632000000002,-97.855855,TX,4022601.0,129.0,Chevrolet,Corvette,car,2019.0,Austin
GASOLINE,5.0,17.0,17.0,Leander,US,30.563432000000002,-97.81463000000001,TX,10817313.0,96.0,Polaris,Slingshot,car,2019.0,Austin
GASOLINE,5.0,30.0,30.0,Round Rock,US,30.567746000000003,-97.609215,TX,4738959.0,87.0,Dodge,Challenger,car,2015.0,Austin
GASOLINE,5.0,6.0,5.0,Round Rock,US,30.522564000000003,-97.655139,TX,268973.0,60.0,Ford,Mustang,car,2018.0,Austin
GASOLINE,5.0,43.0,30.0,Austin,US,30.250087,-97.856532,TX,4022601.0,199.0,Dodge,Challenger,car,2019.0,Austin
GASOLINE,5.0,1.0,1.0,Austin,US,30.306554,-97.74225600000001,TX,11222799.0,95.0,Mercedes-benz,GLC-Class,suv,2019.0,Austin
GASOLINE,4.87,18.0,15.0,Austin,US,30.246976,-97.775147,TX,305300.0,60.0,Toyota,4Runner,suv,2016.0,Austin
ELECTRIC,4.85,16.0,13.0,Round Rock,US,30.519565999999998,-97.741162,TX,1351290.0,99.0,Tesla,Model 3,car,2018.0,Austin
ELECTRIC,,0.0,0.0,Cedar Park,US,30.471302,-97.825486,TX,1351290.0,250.0,Tesla,Model Y,suv,2020.0,Austin
GASOLINE,4.75,14.0,12.0,Austin,US,30.169569,-97.95996600000001,TX,4742782.0,99.0,Porsche,Cayenne,suv,2014.0,Austin
GASOLINE,5.0,3.0,3.0,Round Rock,US,30.559641,-97.677341,TX,10240102.0,85.0,BMW,5 Series,car,2014.0,Austin
GASOLINE,,0.0,0.0,Austin,US,30.168224,-97.810317,TX,9921706.0,66.0,Mercedes-benz,C-Class,car,2019.0,Austin
GASOLINE,4.99,80.0,67.0,Austin,US,30.282214,-97.743103,TX,526216.0,79.0,Mercedes-Benz,E-Class,car,2017.0,Austin
GASOLINE,5.0,57.0,53.0,Austin,US,30.281295,-97.742729,TX,526216.0,149.0,Chevrolet,Corvette,car,2019.0,Austin
ELECTRIC,5.0,15.0,14.0,Cedar Park,US,30.471511,-97.825598,TX,1351290.0,84.0,Tesla,Model 3,car,2019.0,Austin
HYBRID,5.0,28.0,26.0,Austin,US,30.252144,-97.765354,TX,1432343.0,169.0,Land Rover,Range Rover Sport,suv,2020.0,Austin
GASOLINE,5.0,2.0,2.0,Austin,US,30.380052000000003,-97.879069,TX,14821685.0,65.0,Audi,TTS,car,2010.0,Austin
HYBRID,4.82,83.0,61.0,Del Valle,US,30.217840999999996,-97.662414,TX,226203.0,29.0,Toyota,Prius,car,2009.0,Austin
GASOLINE,4.66,43.0,32.0,Del Valle,US,30.217694,-97.662136,TX,226203.0,29.0,Lexus,ES 350,car,2009.0,Austin
GASOLINE,4.97,37.0,34.0,Austin,US,30.281102,-97.74269699999999,TX,526216.0,79.0,Toyota,Sequoia,suv,2018.0,Austin
GASOLINE,4.7,114.0,82.0,Del Valle,US,30.217723,-97.662243,TX,226203.0,29.0,Toyota,Camry,car,2010.0,Austin
GASOLINE,4.98,55.0,49.0,Cedar Park,US,30.532589,-97.856023,TX,2205924.0,42.0,Toyota,Camry,car,2017.0,Austin
GASOLINE,5.0,5.0,5.0,Austin,US,30.285891999999997,-97.7201,TX,15054209.0,89.0,BMW,X6,suv,2016.0,Austin
GASOLINE,5.0,3.0,3.0,Austin,US,30.409239000000003,-97.700399,TX,15215074.0,230.0,Maserati,Ghibli,car,2019.0,Austin
GASOLINE,4.93,15.0,14.0,Cedar Park,US,30.472551,-97.826223,TX,1351290.0,72.0,Lincoln,Navigator,suv,2016.0,Austin
GASOLINE,,0.0,0.0,Austin,US,30.312354,-97.75353100000001,TX,2907482.0,79.0,Acura,MDX,suv,2016.0,Austin
GASOLINE,5.0,61.0,50.0,Austin,US,30.172033000000003,-97.69576500000001,TX,2693957.0,39.0,Chevrolet,Equinox,suv,2019.0,Austin
GASOLINE,4.8,46.0,40.0,Cedar Park,US,30.531484000000003,-97.856971,TX,2205924.0,46.0,Honda,Accord Sedan,car,2019.0,Austin
ELECTRIC,5.0,3.0,3.0,Austin,US,30.181456,-97.77179699999999,TX,2401031.0,100.0,Tesla,Model 3,car,2018.0,Austin
GASOLINE,5.0,1.0,1.0,Bastrop,US,30.086958000000003,-97.307824,TX,8907527.0,62.0,Honda,Ridgeline,truck,2014.0,Austin
GASOLINE,4.95,111.0,91.0,Austin,US,30.186546000000003,-97.74431899999999,TX,3595768.0,60.0,Ford,F-150,truck,2014.0,Austin
GASOLINE,4.97,36.0,34.0,Cedar Park,US,30.532488,-97.857745,TX,2205924.0,60.0,Toyota,Highlander,suv,2019.0,Austin
GASOLINE,5.0,5.0,5.0,Round Rock,US,30.508102,-97.597166,TX,3796227.0,120.0,Mercedes-Benz,S-Class,car,2013.0,Austin
ELECTRIC,4.97,38.0,37.0,Austin,US,30.195245,-97.811651,TX,4722830.0,99.0,Tesla,Model 3,car,2020.0,Austin
ELECTRIC,5.0,10.0,6.0,Round Rock,US,30.491107,-97.633688,TX,1698554.0,475.0,Tesla,Model X,suv,2018.0,Austin
GASOLINE,5.0,10.0,8.0,Austin,US,30.347655,-97.85732900000001,TX,11555570.0,64.0,BMW,X5,suv,2012.0,Austin
HYBRID,4.48,55.0,31.0,Del Valle,US,30.216981,-97.66261899999999,TX,226203.0,29.0,Toyota,Prius,car,2009.0,Austin
GASOLINE,4.95,54.0,44.0,Austin,US,30.169396000000003,-97.958952,TX,4742782.0,79.0,Mercedes-Benz,GL-Class,suv,2012.0,Austin
GASOLINE,,0.0,0.0,Cedar Park,US,30.472156,-97.826193,TX,1351290.0,110.0,Chevrolet,Suburban,suv,2020.0,Austin
GASOLINE,4.93,36.0,27.0,Austin,US,30.229183000000003,-97.721469,TX,6510847.0,29.0,FIAT,500,car,2012.0,Austin
GASOLINE,4.93,19.0,15.0,Austin,US,30.16941,-97.958171,TX,4742782.0,99.0,Mercedes-Benz,Metris,minivan,2018.0,Austin
,5.0,10.0,8.0,Austin,US,30.253362,-97.765146,TX,1432343.0,110.0,Jeep,Wrangler Unlimited,suv,2020.0,Austin
GASOLINE,5.0,2.0,2.0,Austin,US,30.465201,-97.79333199999999,TX,13619893.0,90.0,Audi,A6,car,2018.0,Austin
GASOLINE,5.0,28.0,22.0,Austin,US,30.17203,-97.695454,TX,2693957.0,55.0,Dodge,Challenger,car,2015.0,Austin
GASOLINE,5.0,30.0,27.0,Austin,US,30.260292,-97.901671,TX,1735989.0,65.0,Jeep,Wrangler,suv,2013.0,Austin
GASOLINE,4.84,30.0,25.0,Austin,US,30.202509000000003,-97.807404,TX,8642074.0,45.0,Hyundai,Genesis,car,2013.0,Austin
GASOLINE,5.0,9.0,7.0,Buda,US,30.087434000000002,-97.863212,TX,14324204.0,43.0,Lexus,GS 350,car,2013.0,Austin
GASOLINE,5.0,36.0,27.0,Austin,US,30.307788000000002,-97.72113,TX,1323619.0,75.0,Ford,Escape,suv,2015.0,Austin
GASOLINE,5.0,6.0,4.0,Liberty Hill,US,30.699419,-97.863688,TX,6123565.0,31.0,Mitsubishi,Eclipse Cross,suv,2019.0,Austin
GASOLINE,5.0,17.0,17.0,Leander,US,30.563945,-97.81495799999999,TX,10817313.0,49.0,Jeep,Wrangler,suv,2020.0,Austin
GASOLINE,5.0,20.0,15.0,Austin,US,30.24966,-97.85785,TX,4022601.0,175.0,Mercedes-benz,C-Class,car,2019.0,Austin
GASOLINE,4.5,10.0,10.0,Austin,US,30.210734000000002,-97.667709,TX,9859133.0,65.0,Nissan,Rogue,suv,2019.0,Austin
GASOLINE,5.0,14.0,14.0,Waco,US,31.536348999999998,-97.204985,TX,10135745.0,150.0,Chevrolet,Suburban,suv,2017.0,Austin
GASOLINE,5.0,22.0,15.0,Cedar Park,US,30.491969,-97.84694499999999,TX,5128958.0,58.0,Chevrolet,Suburban,suv,2012.0,Austin
ELECTRIC,,0.0,0.0,Austin,US,30.254914000000003,-97.865593,TX,10486401.0,369.0,Audi,E-Tron,suv,2019.0,Austin
GASOLINE,5.0,11.0,8.0,Austin,US,30.202828999999998,-97.771173,TX,13078780.0,55.0,Infiniti,QX60,suv,2020.0,Austin
GASOLINE,5.0,4.0,3.0,Cedar Park,US,30.471503000000002,-97.825836,TX,1351290.0,65.0,Honda,Pilot,suv,2019.0,Austin
GASOLINE,5.0,16.0,14.0,Austin,US,30.13717,-97.794814,TX,10373750.0,85.0,GMC,Yukon,suv,2012.0,Austin
GASOLINE,4.98,45.0,41.0,Austin,US,30.418945,-97.739133,TX,7107554.0,39.0,Audi,A4,car,2016.0,Austin
GASOLINE,5.0,1.0,1.0,Cedar Park,US,30.472093,-97.826111,TX,1351290.0,65.0,Honda,Odyssey,minivan,2020.0,Austin
GASOLINE,5.0,11.0,10.0,Dripping Springs,US,30.241177,-98.046087,TX,856042.0,99.0,Jeep,Wrangler,suv,2018.0,Austin
GASOLINE,5.0,43.0,30.0,Austin,US,30.287584999999996,-97.767067,TX,1031296.0,45.0,Hyundai,Santa Fe,suv,2013.0,Austin
GASOLINE,4.98,52.0,49.0,Austin,US,30.249540000000003,-97.856581,TX,4022601.0,113.0,Toyota,Supra,car,2020.0,Austin
GASOLINE,5.0,16.0,15.0,Austin,US,30.398521000000002,-97.723894,TX,11067767.0,90.0,Cadillac,CTS Coupe,car,2011.0,Austin
GASOLINE,5.0,9.0,8.0,Austin,US,30.200221999999997,-97.742816,TX,3143655.0,99.0,Toyota,Tacoma,truck,2018.0,Austin
GASOLINE,5.0,17.0,15.0,Austin,US,30.402777,-97.660493,TX,10323824.0,65.0,GMC,Acadia,suv,2015.0,Austin
GASOLINE,5.0,35.0,30.0,Austin,US,30.281848999999998,-97.742374,TX,526216.0,69.0,Toyota,Highlander,suv,2019.0,Austin
GASOLINE,5.0,24.0,19.0,Austin,US,30.281003000000002,-97.74340600000001,TX,526216.0,69.0,Toyota,Highlander,suv,2019.0,Austin
GASOLINE,5.0,17.0,13.0,Austin,US,30.195673,-97.813254,TX,4722830.0,84.0,Jeep,Wrangler,suv,2017.0,Austin
GASOLINE,5.0,6.0,5.0,Austin,US,30.179984,-97.840637,TX,10253567.0,85.0,Jeep,Wrangler,suv,2015.0,Austin
GASOLINE,5.0,3.0,3.0,Pflugerville,US,30.472610999999997,-97.558001,TX,4879293.0,89.0,Audi,A5,car,2018.0,Austin
GASOLINE,4.75,12.0,12.0,Austin,US,30.178161,-97.69534499999999,TX,2885282.0,88.0,Jeep,Wrangler,suv,2016.0,Austin
GASOLINE,,0.0,0.0,Austin,US,30.420267,-97.856875,TX,2451165.0,175.0,Lincoln,Navigator,suv,2015.0,Austin
GASOLINE,5.0,4.0,3.0,Austin,US,30.204228999999998,-97.806249,TX,14436588.0,90.0,Chevrolet,Tahoe,suv,2011.0,Austin
GASOLINE,5.0,1.0,1.0,Austin,US,30.417177000000002,-97.711455,TX,11179653.0,65.0,Lexus,NX 200t,suv,2015.0,Austin
GASOLINE,,0.0,0.0,Austin,US,30.271117999999998,-97.758677,TX,527562.0,149.0,Land Rover,Range Rover Sport,suv,2018.0,Austin
GASOLINE,5.0,2.0,2.0,Austin,US,30.190478999999996,-97.79266899999999,TX,2474094.0,150.0,BMW,5 Series,car,2012.0,Austin
GASOLINE,4.88,27.0,24.0,Austin,US,30.246411,-97.75144399999999,TX,11676918.0,34.0,Subaru,Impreza,car,2012.0,Austin
GASOLINE,5.0,26.0,22.0,Austin,US,30.282543,-97.742769,TX,526216.0,49.0,Toyota,Camry,car,2020.0,Austin
GASOLINE,4.92,14.0,13.0,Austin,US,30.28122,-97.741169,TX,526216.0,44.0,Toyota,Camry,car,2017.0,Austin
GASOLINE,5.0,15.0,9.0,Austin,US,30.249553000000002,-97.856495,TX,4022601.0,65.0,Infiniti,QX60,suv,2020.0,Austin
GASOLINE,4.8,7.0,5.0,Austin,US,30.249388,-97.856408,TX,4022601.0,42.0,Honda,Accord Sedan,car,2019.0,Austin
